path,lineno,category,term,pattern,context
src/RA_AQFT/berry_transfer.py,438,ra_native,BDG,\bBDG\b,because the BDG integers force DIFFERENT phase kicks at
src/RA_AQFT/berry_transfer.py,9,ra_native,actualization,actuali[sz]ation,2. A boundary actualization event TRANSFERS amplitude between
src/RA_AQFT/berry_transfer.py,275,ra_native,ACTUALIZATION,actuali[sz]ation,2. BOUNDARY ACTUALIZATION EVENTS transfer amplitude between
src/RA_AQFT/berry_transfer.py,426,ra_native,actualization,actuali[sz]ation,2. Inter-sector transfer from boundary actualization events
src/RA_AQFT/berry_transfer.py,306,ra_native,POTENTIA,potentia,WHAT THIS SAYS ABOUT THE POTENTIA:
src/RA_AQFT/berry_transfer.py,307,ra_native,potentia,potentia,The potentia (Π) have COUPLED internal structure.
src/RA_AQFT/berry_transfer.py,312,ra_native,potentia,potentia,The potentia are real. Their internal coupling is real.
src/RA_AQFT/berry_transfer.py,433,ra_native,potentia,potentia,"structured potentia of the bimodal state (G, Π)."
src/RA_AQFT/berry_transfer.py,442,ra_native,potentia,potentia,The potentia have coupled internal structure.
src/RA_AQFT/berry_transfer.py,8,ra_native,motif,motif,1. A motif has SECTORS (continuation families at different depths)
src/RA_AQFT/berry_transfer.py,44,ra_native,Motif,motif,"Motif: (1,1,0,0) with S=9."
src/RA_AQFT/berry_transfer.py,332,standard_qft_sm_bridge,SU(3),\bSU\(3\),"det(W) = 1 (because each transfer is SU(3)) — this is NOT ""zero Berry phase."""
src/RA_AQFT/berry_transfer.py,412,standard_qft_sm_bridge,SU(3),\bSU\(3\),The Wilson loop W = T_C × T_B × T_A is a NONTRIVIAL SU(3) rotation
src/RA_AQFT/berry_transfer.py,2,standard_qft_sm_bridge,Berry Phase,Berry phase,Berry Phase from Discrete Inter-Sector Transfer
src/RA_AQFT/berry_transfer.py,19,standard_qft_sm_bridge,Berry phase,Berry phase,This is Berry phase: the holonomy of the discrete transfer
src/RA_AQFT/berry_transfer.py,32,standard_qft_sm_bridge,BERRY PHASE,Berry phase,"print(""BERRY PHASE FROM DISCRETE INTER-SECTOR TRANSFER"")"
src/RA_AQFT/berry_transfer.py,77,standard_qft_sm_bridge,Berry phase,Berry phase,loop is a NONTRIVIAL ROTATION whose phase is the Berry phase.
src/RA_AQFT/berry_transfer.py,164,standard_qft_sm_bridge,Berry phase,Berry phase,# The Berry phase is related to the eigenvalues of W
src/RA_AQFT/berry_transfer.py,179,standard_qft_sm_bridge,Berry phase,Berry phase,# The Berry phase for the full system
src/RA_AQFT/berry_transfer.py,184,standard_qft_sm_bridge,BERRY PHASE,Berry phase,"print(f""  ║  BERRY PHASE (det):  γ = {berry_det:+.6f} rad = {berry_det/np.pi:+.4f}π     ║"")"
src/RA_AQFT/berry_transfer.py,185,standard_qft_sm_bridge,BERRY PHASE,Berry phase,"print(f""  ║  BERRY PHASE (trace): γ = {berry_trace:+.6f} rad = {berry_trace/np.pi:+.4f}π     ║"")"
src/RA_AQFT/berry_transfer.py,221,standard_qft_sm_bridge,BERRY PHASE,Berry phase,"print(f""\n\n3. BERRY PHASE vs TRANSFER FRACTION f"")"
src/RA_AQFT/berry_transfer.py,266,standard_qft_sm_bridge,BERRY PHASE,Berry phase,{'BERRY PHASE IS NONZERO!' if abs(berry_det) > 0.001 else 'Berry phase is zero.'}
src/RA_AQFT/berry_transfer.py,266,standard_qft_sm_bridge,Berry phase,Berry phase,{'BERRY PHASE IS NONZERO!' if abs(berry_det) > 0.001 else 'Berry phase is zero.'}
src/RA_AQFT/berry_transfer.py,268,standard_qft_sm_bridge,Berry phase,Berry phase,Berry phase (det W):  γ = {berry_det:+.6f} rad = {berry_det/np.pi:+.4f}π = {np.degrees(berry_det):+.2f}°
src/RA_AQFT/berry_transfer.py,293,standard_qft_sm_bridge,Berry phase,Berry phase,6. This holonomy IS Berry phase. It depends on:
src/RA_AQFT/berry_transfer.py,313,standard_qft_sm_bridge,Berry phase,Berry phase,Berry phase is the observable proof.
src/RA_AQFT/berry_transfer.py,317,standard_qft_sm_bridge,BERRY PHASE,Berry phase,# 6. THE REAL BERRY PHASE: EIGENVALUE PHASES AND STATE-DEPENDENT
src/RA_AQFT/berry_transfer.py,321,standard_qft_sm_bridge,BERRY PHASE,Berry phase,"print(""6. THE BERRY PHASE WAS THERE ALL ALONG"")"
src/RA_AQFT/berry_transfer.py,332,standard_qft_sm_bridge,Berry phase,Berry phase,"det(W) = 1 (because each transfer is SU(3)) — this is NOT ""zero Berry phase."""
src/RA_AQFT/berry_transfer.py,335,standard_qft_sm_bridge,Berry phase,Berry phase,The PHYSICAL Berry phase depends on the INITIAL STATE.
src/RA_AQFT/berry_transfer.py,337,standard_qft_sm_bridge,Berry phase,Berry phase,"For a state |ψ₀⟩, the Berry phase is γ = arg(⟨ψ₀|W|ψ₀⟩)."
src/RA_AQFT/berry_transfer.py,340,standard_qft_sm_bridge,Berry phase,Berry phase,# Compute Berry phase for various initial states
src/RA_AQFT/berry_transfer.py,341,standard_qft_sm_bridge,Berry phase,Berry phase,"print(""State-dependent Berry phase γ = arg(⟨ψ₀|W|ψ₀⟩):"")"
src/RA_AQFT/berry_transfer.py,366,standard_qft_sm_bridge,Berry phase,Berry phase,# Find the maximum Berry phase (over all initial states)
src/RA_AQFT/berry_transfer.py,377,standard_qft_sm_bridge,Berry phase,Berry phase,"print(f""\n  Maximum Berry phase state: {psi_max}"")"
src/RA_AQFT/berry_transfer.py,399,standard_qft_sm_bridge,Berry phase,Berry phase,# Berry phase for |1⟩+|2⟩ state
src/RA_AQFT/berry_transfer.py,410,standard_qft_sm_bridge,BERRY PHASE,Berry phase,THE BERRY PHASE IS NONZERO.
src/RA_AQFT/berry_transfer.py,415,standard_qft_sm_bridge,Berry phase,Berry phase,The state-dependent Berry phase γ = arg(⟨ψ₀|W|ψ₀⟩) is:
src/RA_AQFT/berry_transfer.py,419,standard_qft_sm_bridge,Berry phase,Berry phase,This is EXACTLY the physics of Berry phase:
src/RA_AQFT/berry_transfer.py,429,standard_qft_sm_bridge,Berry phase,Berry phase,5. Eigenvalue phases → state-dependent Berry phase
src/RA_AQFT/berry_transfer.py,436,standard_qft_sm_bridge,Berry phase,Berry phase,Berry phase in RA is the eigenvalue phase of the Wilson loop
src/RA_AQFT/berry_transfer.py,445,standard_qft_sm_bridge,Berry phase,Berry phase,Berry phase is the measurement.
src/RA_AQFT/berry_transfer.py,189,gr_cosmology_bridge,METRIC,metric,# 2. GEOMETRIC TESTS
src/RA_AQFT/berry_transfer.py,192,gr_cosmology_bridge,METRIC,metric,"print(f""\n\n2. GEOMETRIC TESTS"")"
src/RA_AQFT/berry_transfer.py,310,gr_cosmology_bridge,metric,metric,"closed loop, leaves a nontrivial geometric residue."
src/RA_AQFT/berry_transfer.py,420,gr_cosmology_bridge,metric,metric,A system in a SUPERPOSITION of sectors acquires a geometric
src/RA_AQFT/berry_transfer.py,111,empirical_or_physical_constants,α,α,with angle α = arcsin(√f) and phase e^{iδ}.
src/RA_AQFT/berry_transfer.py,9,empirical_or_physical_constants,ev,eV,2. A boundary actualization event TRANSFERS amplitude between
src/RA_AQFT/berry_transfer.py,14,empirical_or_physical_constants,ev,eV,4. Different boundary events transfer between DIFFERENT sector
src/RA_AQFT/berry_transfer.py,20,empirical_or_physical_constants,ev,eV,matrices around a closed sequence of boundary events.
src/RA_AQFT/berry_transfer.py,52,empirical_or_physical_constants,ev,eV,Boundary events:
src/RA_AQFT/berry_transfer.py,57,empirical_or_physical_constants,Ev,eV,Event type A: transfers fraction f from sector 1→2
src/RA_AQFT/berry_transfer.py,61,empirical_or_physical_constants,Ev,eV,Event type B: transfers fraction f from sector 2→3
src/RA_AQFT/berry_transfer.py,65,empirical_or_physical_constants,Ev,eV,Event type C: transfers fraction f from sector 3→1
src/RA_AQFT/berry_transfer.py,70,empirical_or_physical_constants,ev,eV,These three events form a CYCLIC permutation of sectors.
src/RA_AQFT/berry_transfer.py,122,empirical_or_physical_constants,ev,eV,f = 0.3  # 30% of amplitude transfers at each event
src/RA_AQFT/berry_transfer.py,175,empirical_or_physical_constants,ev,eV,"for i, ev in enumerate(eigenvalues):"
src/RA_AQFT/berry_transfer.py,176,empirical_or_physical_constants,ev,eV,"print(f""    λ_{i+1} = {ev.real:+.6f} {ev.imag:+.6f}i, """
src/RA_AQFT/berry_transfer.py,176,empirical_or_physical_constants,ev,eV,"print(f""    λ_{i+1} = {ev.real:+.6f} {ev.imag:+.6f}i, """
src/RA_AQFT/berry_transfer.py,177,empirical_or_physical_constants,ev,eV,"f""|λ|={abs(ev):.6f}, arg={cmath.phase(ev):+.6f} rad ({cmath.phase(ev)/np.pi:+.4f}π)"")"
src/RA_AQFT/berry_transfer.py,177,empirical_or_physical_constants,ev,eV,"f""|λ|={abs(ev):.6f}, arg={cmath.phase(ev):+.6f} rad ({cmath.phase(ev)/np.pi:+.4f}π)"")"
src/RA_AQFT/berry_transfer.py,177,empirical_or_physical_constants,ev,eV,"f""|λ|={abs(ev):.6f}, arg={cmath.phase(ev):+.6f} rad ({cmath.phase(ev)/np.pi:+.4f}π)"")"
src/RA_AQFT/berry_transfer.py,195,empirical_or_physical_constants,ev,eV,# Reversed loop: C→B→A (opposite order)
src/RA_AQFT/berry_transfer.py,196,empirical_or_physical_constants,ev,eV,W_rev = T_A @ T_B @ T_C
src/RA_AQFT/berry_transfer.py,197,empirical_or_physical_constants,ev,eV,berry_rev = cmath.phase(np.linalg.det(W_rev))
src/RA_AQFT/berry_transfer.py,197,empirical_or_physical_constants,ev,eV,berry_rev = cmath.phase(np.linalg.det(W_rev))
src/RA_AQFT/berry_transfer.py,209,empirical_or_physical_constants,ev,eV,"print(f""  Reversed (CBA): γ = {berry_rev:+.6f} rad ({berry_rev/np.pi:+.4f}π)"")"
src/RA_AQFT/berry_transfer.py,209,empirical_or_physical_constants,ev,eV,"print(f""  Reversed (CBA): γ = {berry_rev:+.6f} rad ({berry_rev/np.pi:+.4f}π)"")"
src/RA_AQFT/berry_transfer.py,209,empirical_or_physical_constants,ev,eV,"print(f""  Reversed (CBA): γ = {berry_rev:+.6f} rad ({berry_rev/np.pi:+.4f}π)"")"
src/RA_AQFT/berry_transfer.py,210,empirical_or_physical_constants,ev,eV,"print(f""  Sum:            {berry_det+berry_rev:+.6f} (should ≈ 0)"")"
src/RA_AQFT/berry_transfer.py,211,empirical_or_physical_constants,ev,eV,"print(f""  Reversed = -Forward? {'YES' if abs(berry_det+berry_rev) < 0.01 else 'NO'}"")"
src/RA_AQFT/berry_transfer.py,211,empirical_or_physical_constants,ev,eV,"print(f""  Reversed = -Forward? {'YES' if abs(berry_det+berry_rev) < 0.01 else 'NO'}"")"
src/RA_AQFT/berry_transfer.py,275,empirical_or_physical_constants,EV,eV,2. BOUNDARY ACTUALIZATION EVENTS transfer amplitude between
src/RA_AQFT/berry_transfer.py,279,empirical_or_physical_constants,EV,eV,3. DIFFERENT EVENTS transfer between DIFFERENT sector pairs:
src/RA_AQFT/berry_transfer.py,280,empirical_or_physical_constants,Ev,eV,Event A: depth 1 → depth 2  (new interval element at depth 1)
src/RA_AQFT/berry_transfer.py,281,empirical_or_physical_constants,Ev,eV,Event B: depth 2 → depth 4  (new interval element at depth 2)
src/RA_AQFT/berry_transfer.py,282,empirical_or_physical_constants,Ev,eV,Event C: depth 4 → depth 1  (interval restructuring)
src/RA_AQFT/berry_transfer.py,294,empirical_or_physical_constants,ev,eV,"- The LOOP STRUCTURE (which events, in what order)"
src/RA_AQFT/berry_transfer.py,302,empirical_or_physical_constants,ev,eV,- Transfer from causal interval changes at boundary events
src/RA_AQFT/berry_transfer.py,308,empirical_or_physical_constants,ev,eV,Boundary events don't just shift phases — they redistribute
src/RA_AQFT/berry_transfer.py,394,empirical_or_physical_constants,ev,eV,evs = np.linalg.eigvals(Wt)
src/RA_AQFT/berry_transfer.py,396,empirical_or_physical_constants,ev,eV,phases = sorted([cmath.phase(e) for e in evs])
src/RA_AQFT/berry_transfer.py,422,empirical_or_physical_constants,ev,eV,closed loop of boundary events.
src/RA_AQFT/berry_transfer.py,426,empirical_or_physical_constants,ev,eV,2. Inter-sector transfer from boundary actualization events
src/RA_AQFT/berry_transfer.py,432,empirical_or_physical_constants,ev,eV,"Just the BDG integers, discrete boundary events, and the"
src/RA_AQFT/berry_transfer.py,439,empirical_or_physical_constants,ev,eV,"DIFFERENT depths, and boundary events COUPLE the sectors,"
src/RA_AQFT/born_rule_derivation.py,8,ra_native,actualization,actuali[sz]ation,The probability of actualization at position x is proportional to the
src/RA_AQFT/born_rule_derivation.py,203,ra_native,ACTUALIZATION,actuali[sz]ation,# ── 5. THE UNDERDETERMINED ACTUALIZATION STATE ────────────────────────
src/RA_AQFT/born_rule_derivation.py,204,ra_native,actualization,actuali[sz]ation,"print(""\n── 5. Underdetermined actualization states ────────────────────"")"
src/RA_AQFT/born_rule_derivation.py,207,ra_native,ACTUALIZATION,actuali[sz]ation,DEFINITION: A system S is in an UNDERDETERMINED ACTUALIZATION STATE
src/RA_AQFT/born_rule_derivation.py,261,ra_native,actualization,actuali[sz]ation,a dense network of prior actualization events (trillions of molecular
src/RA_AQFT/born_rule_derivation.py,298,ra_native,actualization,actuali[sz]ation,a densely self-coupled actualization network — trillions of
src/RA_AQFT/born_rule_derivation.py,341,ra_native,actualization,actuali[sz]ation,P(actualization at x) = |ψ(x)|²
src/RA_AQFT/born_rule_derivation.py,351,ra_native,actualization,actuali[sz]ation,kinematic structure of actualization in a local quantum field theory.
src/RA_AQFT/born_rule_derivation.py,239,ra_native,potentia,potentia,The interaction potential |V(x₁-x₂)|² weights nearby pairs more
src/RA_AQFT/born_rule_derivation.py,209,ra_native,DAG,DAG,written a definite Ô-eigenvalue to the DAG charge vector.
src/RA_AQFT/born_rule_derivation.py,236,ra_native,DAG,DAG,— Both vertices are written to the DAG
src/RA_AQFT/born_rule_derivation.py,277,ra_native,DAG,DAG,to the DAG. The energy-momentum of the on-shell emission
src/RA_AQFT/born_rule_derivation.py,303,ra_native,cascade,cascade,"the on-shell emission triggers a cascade through the detector,"
src/RA_AQFT/born_rule_derivation.py,44,standard_qft_sm_bridge,QFT,QFT,"In QFT, the interaction Hamiltonian is local:"
src/RA_AQFT/born_rule_derivation.py,85,standard_qft_sm_bridge,QFT,QFT,(i)  Locality of the QFT interaction Hamiltonian
src/RA_AQFT/born_rule_derivation.py,315,standard_qft_sm_bridge,QFT,QFT,"(""Locality of QFT interaction Hamiltonian"",     ""STANDARD QFT""),"
src/RA_AQFT/born_rule_derivation.py,315,standard_qft_sm_bridge,QFT,QFT,"(""Locality of QFT interaction Hamiltonian"",     ""STANDARD QFT""),"
src/RA_AQFT/born_rule_derivation.py,326,standard_qft_sm_bridge,QFT,QFT,"(""Full relativistic QFT treatment"",             ""OPEN""),"
src/RA_AQFT/born_rule_derivation.py,332,standard_qft_sm_bridge,QFT,QFT,"if status in (""VERIFIED"", ""DERIVED"", ""STANDARD QFT"","
src/RA_AQFT/born_rule_derivation.py,344,standard_qft_sm_bridge,QFT,QFT,(i)   Locality of QFT interaction Hamiltonian
src/RA_AQFT/born_rule_derivation.py,40,standard_qft_sm_bridge,quantum,quantum,Consider a quantum system in a spatially delocalized state ψ(x).
src/RA_AQFT/born_rule_derivation.py,251,standard_qft_sm_bridge,quantum,quantum,A quantum system S in superposition |ψ⟩ = α|0⟩ + β|1⟩ interacts
src/RA_AQFT/born_rule_derivation.py,263,standard_qft_sm_bridge,quantum,quantum,to the quantum system is strong and highly localized.
src/RA_AQFT/born_rule_derivation.py,301,standard_qft_sm_bridge,quantum,quantum,The isotope alone is the locus of genuine quantum indeterminacy.
src/RA_AQFT/born_rule_derivation.py,351,standard_qft_sm_bridge,quantum,quantum,kinematic structure of actualization in a local quantum field theory.
src/RA_AQFT/born_rule_derivation.py,3,standard_qft_sm_bridge,Born Rule,Born rule,Relational Actualism — Born Rule from the Kinematic Snap
src/RA_AQFT/born_rule_derivation.py,5,standard_qft_sm_bridge,Born rule,Born rule,Derives the Born rule probability distribution from the Kinematic Snap
src/RA_AQFT/born_rule_derivation.py,10,standard_qft_sm_bridge,Born rule,Born rule,recovering the Born rule from the kinematic structure of the snap.
src/RA_AQFT/born_rule_derivation.py,16,standard_qft_sm_bridge,Born rule,Born rule,"- Born rule follows from competing Poisson processes at each location,"
src/RA_AQFT/born_rule_derivation.py,28,standard_qft_sm_bridge,BORN RULE,Born rule,"print(""RELATIONAL ACTUALISM: BORN RULE FROM KINEMATIC SNAP"")"
src/RA_AQFT/born_rule_derivation.py,84,standard_qft_sm_bridge,Born rule,Born rule,"This is the Born rule, derived from:"
src/RA_AQFT/born_rule_derivation.py,112,standard_qft_sm_bridge,Born rule,Born rule,# Born rule probability density
src/RA_AQFT/born_rule_derivation.py,125,standard_qft_sm_bridge,Born rule,Born rule,"f""  Competing Poisson → Born rule (numerical)"")"
src/RA_AQFT/born_rule_derivation.py,140,standard_qft_sm_bridge,Born rule,Born rule,→ Born rule for position measurement ✓
src/RA_AQFT/born_rule_derivation.py,145,standard_qft_sm_bridge,Born rule,Born rule,→ Born rule for two-outcome measurement ✓
src/RA_AQFT/born_rule_derivation.py,149,standard_qft_sm_bridge,Born rule,Born rule,"→ Equal probability, consistent with Born rule ✓"
src/RA_AQFT/born_rule_derivation.py,185,standard_qft_sm_bridge,Born rule,Born rule,"# Born rule: P(det i) = ∫ |ψ(x)|² dx over detector i region, normalised"
src/RA_AQFT/born_rule_derivation.py,198,standard_qft_sm_bridge,Born rule,Born rule,"print(f""\n  Error from Born rule: det1={err1:.4f}, det2={err2:.4f}"")"
src/RA_AQFT/born_rule_derivation.py,201,standard_qft_sm_bridge,Born rule,Born rule,"f""  Non-uniform coupling → Born rule recovered (error < 0.5%)"")"
src/RA_AQFT/born_rule_derivation.py,288,standard_qft_sm_bridge,Born rule,Born rule,recovering Born rule.
src/RA_AQFT/born_rule_derivation.py,311,standard_qft_sm_bridge,BORN RULE,Born rule,"print(""SUMMARY: BORN RULE FROM KINEMATIC SNAP"")"
src/RA_AQFT/born_rule_derivation.py,318,standard_qft_sm_bridge,Born rule,Born rule,"(""Non-uniform coupling → Born rule"",            ""VERIFIED""),"
src/RA_AQFT/born_rule_derivation.py,321,standard_qft_sm_bridge,Born rule,Born rule,"(""Two underdetermined states: joint Born rule"", ""DERIVED""),"
src/RA_AQFT/born_rule_derivation.py,350,standard_qft_sm_bridge,Born rule,Born rule,The Born rule is not a postulate. It is a consequence of the
src/RA_AQFT/born_rule_derivation.py,105,standard_qft_sm_bridge,Wavefunction,wavefunction,# Wavefunction
src/RA_AQFT/born_rule_derivation.py,215,standard_qft_sm_bridge,wavefunction,wavefunction,"wavefunction support, with local rate ∝ |ψ(x)|²."
src/RA_AQFT/born_rule_derivation.py,268,standard_qft_sm_bridge,wavefunction,wavefunction,point in S's wavefunction support where the apparatus
src/RA_AQFT/born_rule_derivation.py,44,standard_qft_sm_bridge,Hamiltonian,Hamiltonian,"In QFT, the interaction Hamiltonian is local:"
src/RA_AQFT/born_rule_derivation.py,85,standard_qft_sm_bridge,Hamiltonian,Hamiltonian,(i)  Locality of the QFT interaction Hamiltonian
src/RA_AQFT/born_rule_derivation.py,224,standard_qft_sm_bridge,Hamiltonian,Hamiltonian,Hamiltonian couples them locally:
src/RA_AQFT/born_rule_derivation.py,315,standard_qft_sm_bridge,Hamiltonian,Hamiltonian,"(""Locality of QFT interaction Hamiltonian"",     ""STANDARD QFT""),"
src/RA_AQFT/born_rule_derivation.py,344,standard_qft_sm_bridge,Hamiltonian,Hamiltonian,(i)   Locality of QFT interaction Hamiltonian
src/RA_AQFT/born_rule_derivation.py,251,empirical_or_physical_constants,α,α,A quantum system S in superposition |ψ⟩ = α|0⟩ + β|1⟩ interacts
src/RA_AQFT/born_rule_derivation.py,254,empirical_or_physical_constants,α,α,(α|0⟩ + β|1⟩)|ready⟩  →  α|0⟩|A₀⟩ + β|1⟩|A₁⟩
src/RA_AQFT/born_rule_derivation.py,254,empirical_or_physical_constants,α,α,(α|0⟩ + β|1⟩)|ready⟩  →  α|0⟩|A₀⟩ + β|1⟩|A₁⟩
src/RA_AQFT/born_rule_derivation.py,212,empirical_or_physical_constants,ev,eV,(i)  They evolve unitarily under the Schrödinger equation — no
src/RA_AQFT/born_rule_derivation.py,213,empirical_or_physical_constants,ev,eV,vertices are written during unitary evolution.
src/RA_AQFT/born_rule_derivation.py,214,empirical_or_physical_constants,ev,eV,(ii) They participate in virtual exchange at every point in their
src/RA_AQFT/born_rule_derivation.py,237,empirical_or_physical_constants,ev,eV,— Subsequent evolution of each system begins from its snap location
src/RA_AQFT/born_rule_derivation.py,252,empirical_or_physical_constants,ev,eV,with apparatus A in state |ready⟩. Unitary evolution gives:
